Time,Cometa_Voltage_1,Cometa_Voltage_2,Cometa_Voltage_3,Cometa_Voltage_4,Cometa_Voltage_5,Cometa_Voltage_6,Cometa_Voltage_7,Cometa_Voltage_8,Cometa_Voltage_9,Cometa_Voltage_10,Cometa_Voltage_11,Cometa_Voltage_12,Cometa_Voltage_13,Cometa_Voltage_14,Cometa_Voltage_15,Cometa_Voltage_16,FP1_Force_Fx,FP1_Force_Fy,FP1_Force_Fz,FP1_Moment_Mx,FP1_Moment_My,FP1_Moment_Mz,FP1_CoP_Cx,FP1_CoP_Cy,FP1_CoP_Cz,FP1_Raw_Pin1,FP1_Raw_Pin2,FP1_Raw_Pin3,FP1_Raw_Pin4,FP1_Raw_Pin5,FP1_Raw_Pin6,FP2_Force_Fx,FP2_Force_Fy,FP2_Force_Fz,FP2_Moment_Mx,FP2_Moment_My,FP2_Moment_Mz,FP2_CoP_Cx,FP2_CoP_Cy,FP2_CoP_Cz,FP3_Force_Fx,FP3_Force_Fy,FP3_Force_Fz,FP3_Moment_Mx,FP3_Moment_My,FP3_Moment_Mz,FP3_CoP_Cx,FP3_CoP_Cy,FP3_CoP_Cz,TS00605_accel_x,TS00605_accel_y,TS00605_accel_z,TS00605_gyro_x,TS00605_gyro_y,TS00605_gyro_z,TS00605_mag_x,TS00605_mag_y,TS00605_mag_z,TS00605_GlobalAngle_x,TS00605_GlobalAngle_y,TS00605_GlobalAngle_z,TS00605_HighG_x,TS00605_HighG_y,TS00605_HighG_z,TS01962_accel_x,TS01962_accel_y,TS01962_accel_z,TS01962_gyro_x,TS01962_gyro_y,TS01962_gyro_z,TS01962_mag_x,TS01962_mag_y,TS01962_mag_z,TS01962_GlobalAngle_x,TS01962_GlobalAngle_y,TS01962_GlobalAngle_z,TS01962_HighG_x,TS01962_HighG_y,TS01962_HighG_z
7.083,0.162681,0.0617957,0.14705,0.0340866,0.0499088,0.0743607,0.0405661,0.0581137,0.0507028,0.0278006,0.051131,0.0575961,0.0661017,0.0386301,3.31073,0.0496106,0,0,0,0,0,0,0,0,0,0.0228882,0.0108337,0.0157166,0.0210571,0.0125122,0.0227356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-227.635,-9382.04,740.358,-20.5055,1.25449,46.5238,-5.96907e-05,8.445e-05,9.6e-06,-84.3561,8.08848,-6.67187,3854.06,-1928.76,7831.68,-1833.89,9204.8,-1093.71,-229.536,-135.751,297.707,-2.23517e-05,-0.000158595,9.51354e-06,92.5637,6.51188,-10.4118,-2296.94,10593.8,15526.5
7.084,0.132164,0.0740027,0.25081,0.0542282,0.0254947,0.0520828,0.0430075,0.0660483,0.0558908,0.065032,0.0587604,0.0511874,0.0416876,0.0477853,3.33331,0.045033,0,0,0,0,0,0,0,0,0,0.0163269,0.0106812,0.0134277,0.0210571,0.012207,0.0218201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-274.498,-9369.56,688.5,-20.1321,1.17125,46.7092,-5.97134e-05,8.445e-05,9.6e-06,-84.3717,8.12446,-6.63311,3771.24,-2049.94,8436.89,-1891.37,9311.8,-1202.46,-229.328,-135.707,299.329,-2.13047e-05,-0.00015905,8.52344e-06,92.3357,6.18321,-10.2717,-2080.06,10642.8,15641.6
7.085,0.130638,0.0523352,0.26851,0.0700973,0.0377017,0.0383499,0.0365988,0.0477377,0.0507028,0.0497733,0.0639484,0.0475253,0.0383307,0.0429025,3.29242,0.0432019,0,0,0,0,0,0,0,0,0,0.0204468,0.010376,0.0161743,0.0219727,0.0128174,0.0236511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-310.463,-9373.62,657.241,-19.9661,1.16765,46.9125,-5.97362e-05,8.445e-05,9.6e-06,-84.3873,8.16117,-6.59385,3566.61,-2138.25,8810.45,-1962.44,9423.6,-1298.55,-229.077,-135.794,300.81,-2.02577e-05,-0.000159505,7.53333e-06,92.1084,5.85242,-10.1302,-2055.59,10858.7,15536.4
7.086,0.132774,0.0508093,0.178788,0.0456833,0.0380069,0.0670364,0.0329367,0.0388876,0.0513132,0.0439749,0.0389239,0.0395908,0.0358893,0.0535837,3.2091,0.0471692,0,0,0,0,0,0,0,0,0,0.0212097,0.0114441,0.015564,0.0213623,0.0137329,0.0219727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-337.71,-9390.93,642.462,-19.966,1.22774,47.1301,-5.97589e-05,8.445e-05,9.6e-06,-84.403,8.19845,-6.55416,3264.53,-2200.25,8998.68,-2044.38,9539.24,-1384.51,-228.79,-135.984,302.177,-1.92107e-05,-0.000159961,6.54323e-06,91.8817,5.52002,-9.98759,-2185.03,11208.1,15255.1
7.087,0.0827252,0.0096106,0.0176556,0.0447678,0.0636417,0.0484207,0.0506369,0.0336996,0.0677927,0.0744925,0.0630328,0.0371494,0.0355841,0.0416818,3.10077,0.0627332,0,0,0,0,0,0,0,0,0,0.0183105,0.0114441,0.0141907,0.0204468,0.0132751,0.0201416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-364.957,-9408.24,627.684,-19.966,1.28783,47.3478,-5.97816e-05,8.445e-05,9.6e-06,-84.4187,8.23574,-6.51448,2962.45,-2262.25,9186.91,-2126.32,9654.88,-1470.48,-228.504,-136.174,303.545,-1.81637e-05,-0.000160416,5.55313e-06,91.6544,5.18799,-9.84507,-2314.47,11557.5,14973.7
7.088,0.0277936,0.00167603,-0.166976,0.0612473,0.0502139,0.0700882,0.0729147,0.0489584,0.0555856,0.0574026,0.0422809,0.0362338,0.0502325,0.0673166,3.02264,0.0605969,0,0,0,0,0,0,0,0,0,0.0219727,0.0105286,0.0166321,0.0215149,0.0120544,0.0218201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-392.205,-9425.55,612.905,-19.9659,1.34792,47.5654,-5.98044e-05,8.445e-05,9.6e-06,-84.4344,8.27303,-6.47479,2660.38,-2324.25,9375.14,-2208.26,9770.52,-1556.44,-228.217,-136.364,304.913,-1.71166e-05,-0.000160871,4.56302e-06,91.4267,4.85634,-9.70265,-2443.92,11906.9,14692.4
7.089,0.0436627,0.0138831,-0.0256793,0.0551437,0.0431949,0.0542191,0.0515524,0.0327841,0.0616891,0.0601492,0.051131,0.0282993,0.03711,0.0483957,2.90118,0.0575452,0,0,0,0,0,0,0,0,0,0.0215149,0.0137329,0.0131226,0.0212097,0.0123596,0.0202942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-418.388,-9443.17,602.544,-19.9736,1.43443,47.7943,-5.9829e-05,8.44491e-05,9.59433e-06,-84.45,8.31057,-6.43506,2349.98,-2436.52,9531.12,-2290.38,9889.71,-1642.42,-227.957,-136.55,306.289,-1.60679e-05,-0.000161318,3.57765e-06,91.1979,4.52419,-9.55965,-2595.6,12244.8,14473.1
7.09,0.032066,-0.00381714,0.115922,0.0523972,0.0370914,0.0652054,0.0381247,0.0404135,0.0680978,0.0638113,0.0502155,0.0542392,0.0471808,0.0651804,2.19531,0.0670056,0,0,0,0,0,0,0,0,0,0.0198364,0.0119019,0.0131226,0.0209045,0.0126648,0.0205994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-436.056,-9463.34,627.52,-20.0432,1.73225,48.1132,-5.98688e-05,8.44406e-05,9.54328e-06,-84.4652,8.35009,-6.39505,1973,-2950.98,9429.11,-2373.85,10037.3,-1728.47,-227.904,-136.706,307.731,-1.50052e-05,-0.000161697,2.63018e-06,90.964,4.1854,-9.41139,-2925.18,12490.6,14750.3
7.091,0.0116193,-0.0291467,0.0970013,0.0432419,0.0508243,0.0920608,0.0390402,0.0416342,0.0555856,0.042449,0.0605914,0.0340976,0.0490118,0.0761667,-3.12726,0.0679211,0,0,0,0,0,0,0,0,0,0.0201416,0.0114441,0.0108337,0.0205994,0.0135803,0.022583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-453.725,-9483.5,652.497,-20.1127,2.03006,48.4321,-5.99085e-05,8.4432e-05,9.49224e-06,-84.4804,8.38961,-6.35504,1596.03,-3465.45,9327.11,-2457.33,10184.9,-1814.53,-227.851,-136.861,309.173,-1.39425e-05,-0.000162076,1.6827e-06,90.7296,3.847,-9.26324,-3254.76,12736.3,15027.5
7.092,0.0152814,0.000455322,-0.0220172,0.0450729,0.0602847,0.0667313,0.0295798,0.0462119,0.0522287,0.0436697,0.0651691,0.0658359,0.0575568,0.049006,-3.13306,0.0956921,0,0,0,0,0,0,0,0,0,0.0169373,0.0134277,0.00900269,0.0209045,0.0125122,0.0212097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-471.394,-9503.67,677.474,-20.1823,2.32788,48.7509,-5.99482e-05,8.44235e-05,9.4412e-06,-84.4956,8.42914,-6.31502,1219.05,-3979.91,9225.1,-2540.81,10332.4,-1900.58,-227.798,-137.016,310.615,-1.28798e-05,-0.000162455,7.35228e-07,90.4947,3.50899,-9.11518,-3584.33,12982,15304.7
7.093,0.00276916,0.00137085,-0.0623004,0.0475143,0.0511295,0.0682571,0.0381247,0.079476,0.0748117,0.0442801,0.0746295,0.0307407,0.0578619,0.0606027,-3.12787,0.0584607,0,0,0,0,0,0,0,0,0,0.0183105,0.0117493,0.00991821,0.0216675,0.0128174,0.0242615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-489.062,-9523.83,702.451,-20.2518,2.62569,49.0698,-5.9988e-05,8.4415e-05,9.39015e-06,-84.5108,8.46867,-6.27499,842.074,-4494.37,9123.09,-2624.28,10480,-1986.64,-227.745,-137.171,312.056,-1.1817e-05,-0.000162834,-2.12248e-07,90.2592,3.17138,-8.96724,-3913.91,13227.7,15581.9
7.094,0.00826233,0.0306677,0.0124677,0.0441574,0.0602847,0.0713089,0.0497214,0.0636069,0.0513132,0.050994,0.0743243,0.0414218,0.0523688,0.0636545,-3.12787,0.0529675,0,0,0,0,0,0,0,0,0,0.0230408,0.0126648,0.0126648,0.0201416,0.0131226,0.0257874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-474.61,-9560.16,724.466,-20.2817,2.80407,49.4774,-6.00316e-05,8.44046e-05,9.32767e-06,-84.5256,8.50896,-6.2346,1066.85,-4181.24,9089.09,-2706.92,10627.4,-2080.55,-227.756,-137.496,313.489,-1.07117e-05,-0.000163005,-1.04399e-06,90.023,2.8299,-8.81702,-3961.03,13465.9,15417.4
7.095,0.0326764,0.0465369,0.0698407,0.0502609,0.0737125,0.0652054,0.0362936,0.0684897,0.0436838,0.0531302,0.0761554,0.0621738,0.0438239,0.0606027,-3.13123,0.0486951,0,0,0,0,0,0,0,0,0,0.0189209,0.0106812,0.0102234,0.0210571,0.0135803,0.0245667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-444.098,-9604.56,745,-20.2917,2.92272,49.9295,-6.0077e-05,8.43932e-05,9.25947e-06,-84.5402,8.54964,-6.19403,1592.49,-3454.33,9089.09,-2789.12,10774.6,-2178.37,-227.799,-137.905,314.916,-9.58502e-06,-0.000163074,-1.81786e-06,89.7862,2.48669,-8.66572,-3866.92,13700.2,15032
7.096,0.0158917,0.0669836,0.086015,0.0429367,0.0477725,0.0560501,0.0634543,0.0614706,0.058027,0.0641165,0.0526569,0.0472202,0.0541998,0.0587717,-3.06531,0.0621228,0,0,0,0,0,0,0,0,0,0.0222778,0.012207,0.0105286,0.0219727,0.0131226,0.0230408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-413.586,-9648.96,765.534,-20.3018,3.04138,50.3815,-6.01225e-05,8.43819e-05,9.19127e-06,-84.5549,8.59032,-6.15345,2118.14,-2727.41,9089.09,-2871.33,10921.8,-2276.2,-227.842,-138.314,316.343,-8.45835e-06,-0.000163142,-2.59174e-06,89.5488,2.14388,-8.51454,-3772.82,13934.6,14646.6
7.097,0.00826233,0.0907874,0.0774701,0.0408005,0.0349551,0.0688675,0.0393454,0.0608603,0.113874,0.0516043,0.0670001,0.0429477,0.0575568,0.0615182,-3.0116,0.0621228,0,0,0,0,0,0,0,0,0,0.0218201,0.0108337,0.0141907,0.0212097,0.0138855,0.0216675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-383.073,-9693.37,786.068,-20.3118,3.16003,50.8335,-6.0168e-05,8.43705e-05,9.12307e-06,-84.5695,8.63101,-6.11287,2643.79,-2000.5,9089.09,-2953.54,11069,-2374.03,-227.885,-138.723,317.771,-7.33168e-06,-0.00016321,-3.36561e-06,89.3108,1.80147,-8.36345,-3678.71,14168.9,14261.2
7.098,0.0232159,0.0263953,0.0570233,0.0475143,0.0535709,0.0587967,0.0448386,0.0492636,0.056196,0.0525198,0.100875,0.0411166,0.0471808,0.0602975,-2.92798,0.0673108,0,0,0,0,0,0,0,0,0,0.0170898,0.0120544,0.0123596,0.0218201,0.0125122,0.0184631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-361.958,-9731.01,811.805,-20.3149,3.20232,51.2598,-6.02134e-05,8.43591e-05,9.05487e-06,-84.5838,8.67174,-6.07185,2971.75,-1446.92,9024.48,-3033.57,11222.6,-2462.96,-227.91,-139.205,319.245,-6.20501e-06,-0.000163278,-4.13949e-06,89.0723,1.45764,-8.21177,-3608.9,14417.5,13970.1
7.099,0.0073468,-0.0321985,0.0799115,0.0426315,0.0569278,0.0691727,0.0460593,0.0578085,0.0644357,0.0488577,0.0605914,0.0536288,0.038941,0.0560251,-2.85657,0.0627332,0,0,0,0,0,0,0,0,0,0.0212097,0.010376,0.0158691,0.0219727,0.0125122,0.0198364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-373.733,-9745.02,855.752,-20.2936,2.97731,51.596,-6.02589e-05,8.43478e-05,8.98667e-06,-84.5972,8.71265,-6.02932,2607.81,-1500.04,8733.73,-3105.96,11398.4,-2520.73,-227.87,-139.943,320.882,-5.07834e-06,-0.000163347,-4.91336e-06,88.8332,1.10779,-8.05771,-3624.13,14716.1,14009.1
7.1,0.00154846,-0.0618005,0.114702,0.0374435,0.0401431,0.0499466,0.0283591,0.0626913,0.0522287,0.0598441,0.0560138,0.0420322,0.047486,0.0581613,-2.50165,0.0667004,0,0,0,0,0,0,0,0,0,0.0234985,0.0120544,0.0144958,0.0213623,0.0125122,0.0202942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-385.509,-9759.02,899.699,-20.2723,2.7523,51.9322,-6.03044e-05,8.43364e-05,8.91847e-06,-84.6105,8.75356,-5.98679,2243.87,-1553.15,8442.97,-3178.36,11574.2,-2578.5,-227.83,-140.68,322.519,-3.95167e-06,-0.000163415,-5.68724e-06,88.5935,0.758363,-7.90376,-3639.36,15014.7,14048.1
7.101,0.00246399,-0.0791956,0.152238,0.0508713,0.0389224,0.0597122,0.0292746,0.046517,0.0546701,0.0873099,0.0627277,0.0536288,0.0554205,0.0569406,3.34124,0.0425916,0,0,0,0,0,0,0,0,0,0.018158,0.0119019,0.0137329,0.0210571,0.0126648,0.0175476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-397.284,-9773.03,943.646,-20.2509,2.52729,52.2684,-6.03498e-05,8.4325e-05,8.85027e-06,-84.6239,8.79447,-5.94426,1879.93,-1606.26,8152.22,-3250.75,11750.1,-2636.27,-227.789,-141.417,324.156,-2.825e-06,-0.000163483,-6.46111e-06,88.3532,0.409346,-7.74992,-3654.59,15313.2,14087.1
7.102,0.0134503,-0.107577,0.1382,0.0356125,0.0492984,0.0658157,0.0350729,0.0541464,0.0656564,0.0540457,0.0526569,0.0472202,0.0450446,0.0435129,3.31469,0.0517468,0,0,0,0,0,0,0,0,0,0.0228882,0.0119019,0.0161743,0.0204468,0.01297,0.0190735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-409.059,-9787.04,987.592,-20.2296,2.30228,52.6046,-6.03953e-05,8.43137e-05,8.78207e-06,-84.6372,8.83538,-5.90172,1515.99,-1659.38,7861.47,-3323.15,11925.9,-2694.04,-227.749,-142.155,325.794,-1.69833e-06,-0.000163552,-7.23498e-06,88.1123,0.0607409,-7.59619,-3669.82,15611.8,14126.1
7.103,0.0116193,-0.117343,0.12996,0.05728,0.0526553,0.0768021,0.0509421,0.0660483,0.061384,0.0601492,0.0682208,0.0517978,0.0523688,0.0648752,3.3388,0.0734143,0,0,0,0,0,0,0,0,0,0.0196838,0.0126648,0.0151062,0.0205994,0.01297,0.020752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-443.77,-9772.05,1010.95,-20.2285,2.01491,53.0572,-6.05028e-05,8.43437e-05,8.80343e-06,-84.6499,8.87709,-5.85664,1292.35,-1732.08,7700.47,-3397.7,12110.8,-2753.76,-227.693,-142.972,327.412,-5.49115e-07,-0.000163569,-8.04165e-06,87.8708,-0.29405,-7.44037,-4019.92,15544.7,14089
7.104,0.0235211,-0.0859094,0.0722821,0.0472092,0.039838,0.0606277,0.0506369,0.0657431,0.0592477,0.0497733,0.0657794,0.0386752,0.0706793,0.0618234,3.3388,0.0673108,0,0,0,0,0,0,0,0,0,0.0170898,0.0115967,0.0132751,0.019989,0.0131226,0.0210571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-485.035,-9748.79,1028.43,-20.2332,1.70973,53.5431,-6.06279e-05,8.43854e-05,8.85037e-06,-84.6625,8.91903,-5.81081,1108.78,-1810.38,7576.53,-3472.86,12298.3,-2814.04,-227.633,-143.813,329.024,6.06542e-07,-0.000163571,-8.85769e-06,87.6286,-0.650304,-7.28403,-4465.71,15373.1,14030
7.105,0.0265729,-0.0569177,0.0365765,0.0459885,0.0361758,0.0652054,0.0530783,0.0602499,0.0403268,0.0415335,0.0679156,0.0661411,0.0664069,0.0447336,3.28967,0.0612073,0,0,0,0,0,0,0,0,0,0.0219727,0.0123596,0.0152588,0.0198364,0.0126648,0.0215149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-526.3,-9725.52,1045.91,-20.2379,1.40455,54.0289,-6.07531e-05,8.44272e-05,8.89732e-06,-84.6751,8.96097,-5.76499,925.219,-1888.67,7452.6,-3548.02,12485.9,-2874.32,-227.572,-144.653,330.637,1.7622e-06,-0.000163573,-9.67373e-06,87.3859,-1.00613,-7.1278,-4911.5,15201.5,13971.1
7.106,0.00246399,-0.0245691,-0.00492737,0.0472092,0.0633365,0.07314,0.0402609,0.0501791,0.0677927,0.114776,0.0377032,0.0426425,0.0609137,0.0596872,3.22039,0.0660901,0,0,0,0,0,0,0,0,0,0.0195312,0.00900269,0.0125122,0.0204468,0.012207,0.0219727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-567.565,-9702.25,1063.39,-20.2425,1.09936,54.5148,-6.08783e-05,8.4469e-05,8.94427e-06,-84.6877,9.00291,-5.71916,741.654,-1966.97,7328.67,-3623.18,12673.4,-2934.6,-227.512,-145.493,332.249,2.91786e-06,-0.000163576,-1.04898e-05,87.1426,-1.36154,-6.97169,-5357.28,15030,13912.1
7.107,0.0360333,0.0236487,-0.0937335,0.026152,0.0425845,0.045369,0.0384299,0.0361411,0.0503976,0.0400076,0.0514362,0.0569858,0.0532843,0.0480905,3.1148,0.0578503,0,0,0,0,0,0,0,0,0,0.0205994,0.010376,0.0143433,0.0202942,0.0117493,0.0216675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-605.369,-9686.32,1060.4,-20.232,0.797828,54.9898,-6.1011e-05,8.45158e-05,9.00209e-06,-84.7004,9.04515,-5.67234,721.777,-2118.88,7271.21,-3681.31,12858.3,-3001.33,-227.347,-146.236,333.773,4.10558e-06,-0.000163505,-1.13524e-05,86.8992,-1.71872,-6.81471,-5582.63,14883,13796.2
7.108,0.0616681,0.110319,-0.113265,0.0276779,0.0489932,0.0572708,0.0454489,0.0651328,0.0503976,0.0708304,0.0322101,0.0505771,0.0471808,0.0700632,3.02172,0.0587659,0,0,0,0,0,0,0,0,0,0.0222778,0.0123596,0.0146484,0.0212097,0.0132751,0.0224304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-636.252,-9685.06,1016.46,-20.1912,0.503593,55.4432,-6.11588e-05,8.45726e-05,9.08165e-06,-84.7135,9.08799,-5.62352,1029.27,-2418,7346.7,-3705.39,13037.9,-3080.95,-226.974,-146.785,335.117,5.35743e-06,-0.000163289,-1.23084e-05,86.656,-2.07986,-6.65589,-5367.09,14785.4,13566.2
7.109,0.0308453,0.193632,-0.122725,0.0377487,0.0563174,0.0499466,0.0378195,0.0565878,0.0494821,0.0464163,0.0608966,0.02952,0.0465704,0.0758615,2.90881,0.0551038,0,0,0,0,0,0,0,0,0,0.0190735,0.0105286,0.0141907,0.0212097,0.0131226,0.0212097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-667.135,-9683.79,972.527,-20.1503,0.209359,55.8966,-6.13065e-05,8.46294e-05,9.16122e-06,-84.7265,9.13082,-5.5747,1336.77,-2717.13,7422.18,-3729.47,13217.6,-3160.57,-226.6,-147.333,336.462,6.60929e-06,-0.000163073,-1.32644e-05,86.4122,-2.44058,-6.49719,-5151.55,14687.7,13336.3
7.11,0.0360333,0.1741,-0.177657,0.041716,0.0410587,0.0636795,0.0506369,0.0477377,0.0555856,0.0534354,0.0590656,0.046915,0.059693,0.0483957,2.35766,0.0563245,0,0,0,0,0,0,0,0,0,0.0193787,0.0120544,0.0132751,0.0205994,0.0126648,0.0209045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-698.018,-9682.53,928.59,-20.1094,-0.0848751,56.35,-6.14543e-05,8.46863e-05,9.24079e-06,-84.7395,9.17366,-5.52588,1644.26,-3016.25,7497.67,-3753.55,13397.3,-3240.2,-226.227,-147.881,337.807,7.86115e-06,-0.000162857,-1.42203e-05,86.1678,-2.80086,-6.3386,-4936.02,14590.1,13106.4
7.111,0.0393903,0.120695,-0.163619,0.0511765,0.0334293,0.0609329,0.049111,0.0651328,0.023237,0.052825,0.075545,0.0423373,0.0398566,0.059382,-3.13459,0.0593762,0,0,0,0,0,0,0,0,0,0.0205994,0.00991821,0.015564,0.0216675,0.0135803,0.0224304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-728.901,-9681.26,884.653,-20.0685,-0.379109,56.8034,-6.16021e-05,8.47431e-05,9.32035e-06,-84.7525,9.21649,-5.47705,1951.76,-3315.38,7573.15,-3777.63,13576.9,-3319.82,-225.854,-148.429,339.152,9.113e-06,-0.00016264,-1.51763e-05,85.9229,-3.16072,-6.18011,-4720.48,14492.4,12876.4
7.112,0.0659406,0.214689,-0.126998,0.0325607,0.0319034,0.0450638,0.038735,0.0559775,0.051008,0.0552664,0.0694415,0.0362338,0.0401617,0.0721994,-3.12818,0.0593762,0,0,0,0,0,0,0,0,0,0.017395,0.0106812,0.0146484,0.0212097,0.0126648,0.019989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-761.166,-9685.38,858.664,-20.1626,-0.463686,57.3741,-6.17499e-05,8.47999e-05,9.39992e-06,-84.7661,9.26126,-5.42581,1959.06,-3109.99,7619.66,-3763.25,13752.6,-3369.55,-225.221,-148.38,340.271,1.03649e-05,-0.000162424,-1.61323e-05,85.6797,-3.52315,-6.01788,-4514.24,14621,12872.3
7.113,0.0607526,0.205533,-0.106246,0.0472092,0.0663882,0.059407,0.0564352,0.056893,0.061384,0.0534354,0.0578448,0.0395908,0.0435187,0.0572458,-3.13672,0.0615125,0,0,0,0,0,0,0,0,0,0.0213623,0.0109863,0.0152588,0.0216675,0.0135803,0.022583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-793.603,-9690.17,834.917,-20.2735,-0.522055,57.9594,-6.18976e-05,8.48568e-05,9.47949e-06,-84.7798,9.30628,-5.37426,1928.83,-2841.54,7662.55,-3744.06,13927.7,-3415.54,-224.556,-148.256,341.362,1.16167e-05,-0.000162208,-1.70882e-05,85.4363,-3.88552,-5.85528,-4309.17,14777.9,12896.4
7.114,0.0589215,0.167692,-0.0644366,0.0377487,0.0419742,0.092366,0.0451437,0.0700156,0.0754221,0.0488577,0.0560138,0.0453891,0.0889899,0.0673166,-3.13489,0.0596814,0,0,0,0,0,0,0,0,0,0.0186157,0.0112915,0.0160217,0.0210571,0.0135803,0.0224304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-826.04,-9694.96,811.171,-20.3844,-0.580424,58.5448,-6.20454e-05,8.49136e-05,9.55905e-06,-84.7934,9.35129,-5.32271,1898.6,-2573.09,7705.44,-3724.87,14102.8,-3461.54,-223.891,-148.133,342.453,1.28686e-05,-0.000161992,-1.80442e-05,85.1922,-4.24747,-5.6928,-4104.09,14934.7,12920.5
7.115,0.0515973,0.135343,-0.0919025,0.0560593,0.0502139,0.064595,0.0509421,0.0370566,0.0851877,0.0512991,0.0727985,0.0481357,0.0416876,0.0612131,-3.14252,0.0679211,0,0,0,0,0,0,0,0,0,0.0163269,0.0112915,0.0131226,0.0216675,0.0134277,0.0210571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-858.477,-9699.75,787.424,-20.4953,-0.638793,59.1301,-6.21931e-05,8.49704e-05,9.63862e-06,-84.807,9.39631,-5.27115,1868.37,-2304.64,7748.33,-3705.68,14277.9,-3507.53,-223.226,-148.009,343.544,1.41204e-05,-0.000161776,-1.90001e-05,84.9476,-4.60898,-5.53043,-3899.02,15091.6,12944.6
7.116,0.0482404,0.179288,0.156816,0.053923,0.0483829,0.0706985,0.0396506,0.0651328,0.0577219,0.0522147,0.0776813,0.0453891,0.052674,0.0529733,-3.07935,0.039845,0,0,0,0,0,0,0,0,0,0.0212097,0.0125122,0.0144958,0.0210571,0.0134277,0.0213623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-841.732,-9705.53,764.716,-20.6596,-0.67122,59.6628,-6.23123e-05,8.49577e-05,9.6568e-06,-84.8213,9.44135,-5.21945,1858.14,-2274.81,7922.91,-3649.49,14473.5,-3562.75,-222.358,-147.377,344.495,1.53656e-05,-0.000161504,-1.99063e-05,84.7045,-4.96931,-5.36502,-4076.78,15382.9,12810.3
7.117,0.08242,0.193937,0.504716,0.0414108,0.0587589,0.0612381,0.0442282,0.03431,0.0546701,0.050994,0.075545,0.0582065,0.049317,0.0578561,-3.00672,0.0761609,0,0,0,0,0,0,0,0,0,0.020752,0.010376,0.0151062,0.0202942,0.0131226,0.0216675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-763.509,-9712.53,743.304,-20.8909,-0.67122,60.1297,-6.23956e-05,8.4858e-05,9.59826e-06,-84.8363,9.48645,-5.16758,1872.89,-2543.26,8262.11,-3547.05,14694.5,-3629.51,-221.237,-146.11,345.271,1.66023e-05,-0.000161164,-2.07503e-05,84.4635,-5.32826,-5.19578,-4733.09,15842.2,12477.9
7.118,0.0793683,0.162198,0.614579,0.0429367,0.0422794,0.0542191,0.0826804,0.0623862,0.0552805,0.047637,0.0258014,0.0377597,0.0444342,0.0715891,-2.91639,0.0517468,0,0,0,0,0,0,0,0,0,0.0189209,0.010376,0.0105286,0.0210571,0.0132751,0.0228882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-685.286,-9719.52,721.892,-21.1221,-0.67122,60.5967,-6.24789e-05,8.47583e-05,9.53972e-06,-84.8513,9.53154,-5.1157,1887.64,-2811.71,8601.31,-3444.61,14915.6,-3696.27,-220.115,-144.843,346.047,1.7839e-05,-0.000160824,-2.15943e-05,84.222,-5.68678,-5.02666,-5389.4,16301.6,12145.6
